,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Class
196,17,984052,20,0,7242,0,401,321,362.1,30.127623,0,0,0,0,7359.367,20.32413,51792.21,56109.24,111049,1,984052,51792.21,56109.24,111049,1,0,0,0,0,0,0,0,0,0,1134,0,20.32413,0,321,401,360.14285,30.703886,942.7286,0,0,0,0,0,0,0,0,0,378.15,362.1,0,0,0,0,0,0,0,20,7242,0,0,-1,-1,19,20,0,0,0,0,0,0,0,0,UDP,Attack
197,17,214142,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9750.539,28.018791,42828.4,58687.84,110283,1,214142,42828.4,58687.84,110283,1,0,0,0,0,0,0,0,0,0,96,0,28.018791,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,UDP,Attack
198,17,215143,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9705.173,27.888428,43028.6,58938.15,109775,1,215143,43028.6,58938.15,109775,1,0,0,0,0,0,0,0,0,0,-2125437912,0,27.888428,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1062718972,0,0,0,0,0,0,0,0,UDP,Attack
199,17,108128,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,12929.121,36.993195,36042.668,62425.996,108126,1,108128,36042.668,62425.996,108126,1,0,0,0,0,0,0,0,0,0,32,0,36.993195,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,UDP,Attack
200,17,107939,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,12951.76,37.05797,35979.668,62316.88,107937,1,107939,35979.668,62316.88,107937,1,0,0,0,0,0,0,0,0,0,120,0,37.05797,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
201,17,215525,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9687.972,27.838997,43105,59044.387,110076,1,215525,43105,59044.387,110076,1,0,0,0,0,0,0,0,0,0,38,0,27.838997,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,UDP,Attack
202,17,1,2,0,688,0,344,344,344,0,0,0,0,0,688000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,28,0,2000000,0,344,344,344,0,0,0,0,0,0,0,0,0,0,0,516,344,0,0,0,0,0,0,0,2,688,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,UDP,Attack
203,17,48,2,0,750,0,375,375,375,0,0,0,0,0,15625000,41666.668,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,-2,0,41666.668,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,UDP,Attack
204,17,109383,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,12780.779,36.568752,36461,63110.74,109335,1,109383,36461,63110.74,109335,1,0,0,0,0,0,0,0,0,0,56,0,36.568752,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,14,0,0,0,0,0,0,0,0,UDP,Attack
205,17,20836,24,0,6832,0,316,236,284.66666,27.81721,0,0,0,0,327894.03,1151.8525,905.913,2366.682,11090,0,20836,905.913,2366.682,11090,0,0,0,0,0,0,0,0,0,0,-24,0,1151.8525,0,236,316,282.72,28.918737,836.29333,0,0,0,0,0,0,0,0,0,294.5,284.66666,0,0,0,0,0,0,0,24,6832,0,0,-1,-1,23,-1,0,0,0,0,0,0,0,0,UDP,Attack
206,17,108539,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13248.694,36.85311,36179.668,62662.42,108536,1,108539,36179.668,62662.42,108536,1,0,0,0,0,0,0,0,0,0,80,0,36.85311,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
